speaker_id,line_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,term_id
340,49,0,4,"('all', 'PDT')",PDT,all,all,52
340,49,0,5,"('the', 'DT')",DT,the,the,1650
340,49,0,7,"('all', 'PDT')",PDT,all,all,52
340,49,0,8,"('the', 'DT')",DT,the,the,1650
340,49,0,9,"('norms', 'NNS')",NNS,norms,norms,1081
340,49,1,0,"('You', 'PRP')",PRP,You,you,1913
340,49,1,1,"('did', 'VBD')",VBD,did,did,416
340,49,1,2,"(""n't"", 'RB')",RB,n't,nt,1091
340,49,1,3,"('forget', 'VB')",VB,forget,forget,618
340,49,1,4,"('them', 'PRP')",PRP,them,them,1653
340,50,0,0,"('Oh', 'UH')",UH,Oh,oh,1099
340,50,0,2,"('no', 'DT')",DT,no,no,1071
340,50,0,4,"('I', 'PRP')",PRP,I,i,772
340,50,0,5,"('was', 'VBD')",VBD,was,was,1819
340,50,0,6,"('just', 'RB')",RB,just,just,858
340,50,0,8,"('I', 'PRP')",PRP,I,i,772
340,50,0,9,"('was', 'VBD')",VBD,was,was,1819
340,50,0,10,"('just', 'RB')",RB,just,just,858
340,50,0,11,"('curious', 'JJ')",JJ,curious,curious,380
340,50,0,12,"('why', 'WRB')",WRB,why,why,1859
340,50,0,13,"('we', 'PRP')",PRP,we,we,1827
340,50,0,14,"('were', 'VBD')",VBD,were,were,1839
340,50,0,15,"('doing', 'VBG')",VBG,doing,doing,449
340,50,0,16,"('it', 'PRP')",PRP,it,it,836
340,50,1,0,"('That', 'DT')",DT,That,that,1648
340,50,1,1,"(""'s"", 'VBZ')",VBZ,'s,s,1382
340,50,1,2,"('all', 'DT')",DT,all,all,52
340,50,2,0,"('Okay', 'NNP')",NNP,Okay,okay,1102
340,51,0,0,"('Well', 'RB')",RB,Well,well,1837
340,51,0,2,"('the', 'DT')",DT,the,the,1650
340,51,0,3,"('reason', 'NN')",NN,reason,reason,1286
340,51,0,4,"('why', 'WRB')",WRB,why,why,1859
340,51,0,5,"('I', 'PRP')",PRP,I,i,772
340,51,0,6,"(""'m"", 'VBP')",VBP,'m,m,948
340,51,0,7,"('doing', 'VBG')",VBG,doing,doing,449
340,51,0,8,"('this', 'DT')",DT,this,this,1667
340,51,0,9,"('is', 'VBZ')",VBZ,is,is,831
340,51,0,10,"('you', 'PRP')",PRP,you,you,1913
340,51,0,11,"('might', 'MD')",MD,might,might,996
340,51,0,12,"('already', 'RB')",RB,already,already,59
340,51,0,13,"('know', 'VB')",VB,know,know,876
340,51,0,14,"('then', 'RB')",RB,then,then,1655
340,51,1,0,"('I', 'PRP')",PRP,I,i,772
340,51,1,1,"(""'m"", 'VBP')",VBP,'m,m,948
340,51,1,2,"('sure', 'JJ')",JJ,sure,sure,1592
340,51,1,3,"('you', 'PRP')",PRP,you,you,1913
340,51,1,4,"('do', 'VBP')",VBP,do,do,444
340,51,1,6,"('but', 'CC')",CC,but,but,224
340,51,1,7,"('I', 'PRP')",PRP,I,i,772
340,51,1,8,"('wan', 'VBP')",VBP,wan,wan,1814
340,51,1,9,"('na', 'RB')",RB,na,na,1042
340,51,1,10,"('do', 'VBP')",VBP,do,do,444
340,51,1,11,"('this', 'DT')",DT,this,this,1667
340,51,1,12,"('so', 'RB')",RB,so,so,1494
340,51,1,13,"('I', 'PRP')",PRP,I,i,772
340,51,1,14,"('can', 'MD')",MD,can,can,236
340,51,1,15,"('set', 'VB')",VB,set,set,1432
340,51,1,16,"('my', 'PRP$')",PRP$,my,my,1040
340,51,1,17,"('expectations', 'NNS')",NNS,expectations,expectations,544
340,51,1,18,"('so', 'IN')",IN,so,so,1494
340,51,1,19,"('you', 'PRP')",PRP,you,you,1913
340,51,1,20,"('guys', 'VBP')",VBP,guys,guys,690
340,51,1,21,"('know', 'VB')",VB,know,know,876
340,51,1,22,"('exactly', 'RB')",RB,exactly,exactly,530
340,51,1,23,"('what', 'WP')",WP,what,what,1841
340,51,1,24,"('is', 'VBZ')",VBZ,is,is,831
340,51,1,25,"('expected', 'VBN')",VBN,expected,expected,545
340,51,2,0,"('And', 'CC')",CC,And,and,71
340,51,2,1,"('then', 'RB')",RB,then,then,1655
340,51,2,2,"('if', 'IN')",IN,if,if,776
340,51,2,3,"('I', 'PRP')",PRP,I,i,772
340,51,2,4,"('tell', 'VBP')",VBP,tell,tell,1632
340,51,2,5,"('you', 'PRP')",PRP,you,you,1913
340,51,2,6,"('something', 'NN')",NN,something,something,1505
340,51,2,7,"('like', 'IN')",IN,like,like,915
340,51,2,9,"('Hey', 'NNP')",NNP,Hey,hey,731
340,51,2,11,"('remember', 'VB')",VB,remember,remember,1313
340,51,2,12,"('we', 'PRP')",PRP,we,we,1827
340,51,2,13,"('were', 'VBD')",VBD,were,were,1839
340,51,2,14,"('gon', 'VBN')",VBN,gon,gon,668
340,51,2,15,"('na', 'RB')",RB,na,na,1042
340,51,2,16,"('be', 'VB')",VB,be,be,146
340,51,2,17,"('respectful', 'JJ')",JJ,respectful,respectful,1338
340,51,2,18,"('to', 'TO')",TO,to,to,1694
340,51,2,19,"('the', 'DT')",DT,the,the,1650
340,51,2,20,"('teacher', 'NN')",NN,teacher,teacher,1621
340,51,2,21,"('or', 'CC')",CC,or,or,1121
340,51,2,22,"('something', 'NN')",NN,something,something,1505
340,51,2,24,"('then', 'RB')",RB,then,then,1655
340,51,2,25,"('there', 'EX')",EX,there,there,1656
340,51,2,26,"('we', 'PRP')",PRP,we,we,1827
340,51,2,27,"('go', 'VBP')",VBP,go,go,663
341,0,0,0,"('It', 'PRP')",PRP,It,it,836
341,0,0,1,"('is', 'VBZ')",VBZ,is,is,831
341,0,0,2,"('time', 'NN')",NN,time,time,1688
341,0,0,3,"('for', 'IN')",IN,for,for,617
341,0,0,4,"('your', 'PRP$')",PRP$,your,your,1915
341,0,0,5,"('session', 'NN')",NN,session,session,1431
341,0,0,6,"('to', 'TO')",TO,to,to,1694
341,0,0,7,"('start', 'VB')",VB,start,start,1542
341,0,1,0,"('So', 'RB')",RB,So,so,1494
341,0,1,1,"('begin', 'JJ')",JJ,begin,begin,154
341,0,1,2,"('simulation', 'NN')",NN,simulation,simulation,1469
341,1,0,0,"('Good', 'JJ')",JJ,Good,good,670
341,1,0,1,"('morning', 'NN')",NN,morning,morning,1021
341,1,0,2,"('class', 'NN')",NN,class,class,282
341,1,1,0,"('I', 'PRP')",PRP,I,i,772
341,1,1,1,"('hope', 'VBP')",VBP,hope,hope,755
341,1,1,2,"('you', 'PRP')",PRP,you,you,1913
341,1,1,3,"('all', 'DT')",DT,all,all,52
341,1,1,4,"('had', 'VBD')",VBD,had,had,693
341,1,1,5,"('a', 'DT')",DT,a,a,6
341,1,1,6,"('great', 'JJ')",JJ,great,great,680
341,1,1,7,"('vacation', 'NN')",NN,vacation,vacation,1787
341,1,2,0,"('Today', 'NN')",NN,Today,today,1695
341,1,2,1,"('we', 'PRP')",PRP,we,we,1827
341,1,2,2,"('are', 'VBP')",VBP,are,are,99
341,1,2,3,"('going', 'VBG')",VBG,going,going,667
341,1,2,4,"('to', 'TO')",TO,to,to,1694
341,1,2,5,"('review', 'VB')",VB,review,review,1351
341,1,2,6,"('some', 'DT')",DT,some,some,1502
341,1,2,7,"('classroom', 'NN')",NN,classroom,classroom,287
341,1,2,8,"('norms', 'NNS')",NNS,norms,norms,1081
341,1,3,0,"('So', 'IN')",IN,So,so,1494
341,1,3,1,"('first', 'JJ')",JJ,first,first,599
341,1,3,2,"('I', 'PRP')",PRP,I,i,772
341,1,3,3,"(""'m"", 'VBP')",VBP,'m,m,948
341,1,3,4,"('going', 'VBG')",VBG,going,going,667
341,1,3,5,"('to', 'TO')",TO,to,to,1694
341,1,3,6,"('go', 'VB')",VB,go,go,663
341,1,3,7,"('over', 'RP')",RP,over,over,1137
341,1,3,8,"('a', 'DT')",DT,a,a,6
341,1,3,9,"('few', 'JJ')",JJ,few,few,584
341,1,3,10,"('norms', 'NNS')",NNS,norms,norms,1081
341,1,3,11,"('that', 'IN')",IN,that,that,1648
341,1,3,12,"('I', 'PRP')",PRP,I,i,772
341,1,3,13,"('think', 'VBP')",VBP,think,think,1663
341,1,3,14,"('would', 'MD')",MD,would,would,1892
341,1,3,15,"('be', 'VB')",VB,be,be,146
341,1,3,16,"('good', 'JJ')",JJ,good,good,670
341,1,3,17,"('for', 'IN')",IN,for,for,617
341,1,3,18,"('the', 'DT')",DT,the,the,1650
341,1,3,19,"('group', 'NN')",NN,group,group,682
341,1,4,0,"('And', 'CC')",CC,And,and,71
341,1,4,1,"('I', 'PRP')",PRP,I,i,772
341,1,4,2,"('would', 'MD')",MD,would,would,1892
341,1,4,3,"('like', 'VB')",VB,like,like,915
341,1,4,4,"('your', 'PRP$')",PRP$,your,your,1915
341,1,4,5,"('feedback', 'NN')",NN,feedback,feedback,576
341,1,4,6,"('too', 'RB')",RB,too,too,1704
341,1,4,8,"('because', 'IN')",IN,because,because,148
341,1,4,9,"('they', 'PRP')",PRP,they,they,1658
341,1,4,10,"(""'re"", 'VBP')",VBP,'re,re,1276
341,1,4,11,"('not', 'RB')",RB,not,not,1082
341,1,4,12,"('only', 'RB')",RB,only,only,1109
341,1,4,13,"('my', 'PRP$')",PRP$,my,my,1040
341,1,4,14,"('norms', 'NNS')",NNS,norms,norms,1081
341,1,4,16,"('they', 'PRP')",PRP,they,they,1658
341,1,4,17,"(""'re"", 'VBP')",VBP,'re,re,1276
341,1,4,18,"('also', 'RB')",RB,also,also,62
341,1,4,19,"('your', 'PRP$')",PRP$,your,your,1915
341,1,4,20,"('norms', 'NNS')",NNS,norms,norms,1081
341,1,4,22,"('right', 'RB')",RB,right,right,1359
341,1,5,0,"('And', 'CC')",CC,And,and,71
341,1,5,1,"('then', 'RB')",RB,then,then,1655
341,1,5,2,"('at', 'IN')",IN,at,at,117
341,1,5,3,"('the', 'DT')",DT,the,the,1650
341,1,5,4,"('end', 'NN')",NN,end,end,498
341,1,5,6,"('okay', 'UH')",UH,okay,okay,1102
341,1,5,8,"('if', 'IN')",IN,if,if,776
341,1,5,9,"('anyone', 'NN')",NN,anyone,anyone,88
341,1,5,10,"('has', 'VBZ')",VBZ,has,has,711
341,1,5,11,"('any', 'DT')",DT,any,any,85
341,1,5,12,"('suggestions', 'NNS')",NNS,suggestions,suggestions,1581
341,1,5,13,"('for', 'IN')",IN,for,for,617
341,1,5,14,"('norms', 'NNS')",NNS,norms,norms,1081
341,1,5,16,"('you', 'PRP')",PRP,you,you,1913
341,1,5,17,"('can', 'MD')",MD,can,can,236
341,1,5,18,"('share', 'NN')",NN,share,share,1439
341,1,5,19,"('those', 'DT')",DT,those,those,1668
341,1,5,20,"('with', 'IN')",IN,with,with,1867
341,1,5,21,"('me', 'PRP')",PRP,me,me,975
341,1,5,22,"('too', 'RB')",RB,too,too,1704
341,1,6,0,"('Does', 'VBZ')",VBZ,Does,does,447
341,1,6,1,"('that', 'IN')",IN,that,that,1648
341,1,6,2,"('sound', 'VB')",VB,sound,sound,1513
341,1,6,3,"('good', 'JJ')",JJ,good,good,670
341,1,7,0,"('Okay', 'NNP')",NNP,Okay,okay,1102
341,1,8,0,"('Yeah', 'UH')",UH,Yeah,yeah,1903
341,2,0,0,"('Sounds', 'VBZ')",VBZ,Sounds,sounds,1514
341,2,0,1,"('great', 'JJ')",JJ,great,great,680
341,3,0,0,"('Okay', 'NNP')",NNP,Okay,okay,1102
341,3,0,2,"('so', 'IN')",IN,so,so,1494
341,3,0,3,"('the', 'DT')",DT,the,the,1650
341,3,0,4,"('first', 'JJ')",JJ,first,first,599
341,3,0,5,"('norm', 'NN')",NN,norm,norm,1078
341,3,0,6,"('that', 'IN')",IN,that,that,1648
341,3,0,7,"('I', 'PRP')",PRP,I,i,772
341,3,0,8,"('have', 'VBP')",VBP,have,have,713
341,3,0,9,"('is', 'VBZ')",VBZ,is,is,831
341,3,0,10,"('to', 'TO')",TO,to,to,1694
341,3,0,11,"('respect', 'VB')",VB,respect,respect,1335
341,3,0,12,"('yourself', 'PRP')",PRP,yourself,yourself,1918
341,3,1,0,"('Sit', 'NNP')",NNP,Sit,sit,1474
341,3,1,1,"('up', 'RP')",RP,up,up,1774
341,3,1,2,"('others', 'NNS')",NNS,others,others,1129
341,3,1,3,"('and', 'CC')",CC,and,and,71
341,3,1,4,"('those', 'DT')",DT,those,those,1668
341,3,1,5,"('around', 'IN')",IN,around,around,102
341,3,1,6,"('you', 'PRP')",PRP,you,you,1913
341,4,0,0,"('I', 'PRP')",PRP,I,i,772
341,4,0,1,"(""'m"", 'VBP')",VBP,'m,m,948
341,4,0,2,"('sitting', 'VBG')",VBG,sitting,sitting,1475
341,5,0,0,"('Up', 'RB')",RB,Up,up,1774
341,5,0,2,"('Nina', 'NNP')",NNP,Nina,nina,1070
341,5,0,4,"('I', 'PRP')",PRP,I,i,772
341,5,0,5,"(""'m"", 'VBP')",VBP,'m,m,948
341,6,0,0,"('Sitting', 'VBG')",VBG,Sitting,sitting,1475
341,6,0,1,"('up', 'RP')",RP,up,up,1774
341,6,1,0,"('Yeah', 'UH')",UH,Yeah,yeah,1903
341,6,1,2,"('I', 'PRP')",PRP,I,i,772
341,6,1,3,"(""'m"", 'VBP')",VBP,'m,m,948
341,6,1,4,"('sorry', 'JJ')",JJ,sorry,sorry,1511
341,6,2,0,"('Just', 'RB')",RB,Just,just,858
341,6,2,2,"('just', 'RB')",RB,just,just,858
341,6,2,3,"('thought', 'VBN')",VBN,thought,thought,1670
341,6,2,4,"('will', 'MD')",MD,will,will,1862
341,6,2,6,"('was', 'VBD')",VBD,was,was,1819
341,6,2,7,"(""n't"", 'RB')",RB,n't,nt,1091
341,6,2,8,"('paying', 'VBG')",VBG,paying,paying,1165
341,6,2,10,"('paying', 'VBG')",VBG,paying,paying,1165
341,6,2,11,"('attention', 'NN')",NN,attention,attention,119
341,7,0,0,"('So', 'RB')",RB,So,so,1494
341,7,0,1,"('can', 'MD')",MD,can,can,236
341,7,0,2,"('you', 'PRP')",PRP,you,you,1913
341,7,0,3,"('tell', 'VB')",VB,tell,tell,1632
341,7,0,4,"('me', 'PRP')",PRP,me,me,975
341,7,0,5,"('the', 'DT')",DT,the,the,1650
341,7,0,6,"('norm', 'NN')",NN,norm,norm,1078
341,7,0,7,"('that', 'IN')",IN,that,that,1648
341,7,0,8,"('I', 'PRP')",PRP,I,i,772
341,7,0,9,"('just', 'RB')",RB,just,just,858
341,7,0,10,"('went', 'VBD')",VBD,went,went,1838
341,7,0,11,"('over', 'IN')",IN,over,over,1137
341,8,0,0,"('Um', 'NNP')",NNP,Um,um,1755
341,8,0,2,"('to', 'TO')",TO,to,to,1694
341,8,0,3,"('be', 'VB')",VB,be,be,146
341,8,0,4,"('respectful', 'JJ')",JJ,respectful,respectful,1338
341,8,1,0,"('I', 'PRP')",PRP,I,i,772
341,8,1,1,"('did', 'VBD')",VBD,did,did,416
341,8,1,2,"(""n't"", 'RB')",RB,n't,nt,1091
341,8,1,3,"('quite', 'RB')",RB,quite,quite,1269
341,8,1,4,"('hear', 'VB')",VB,hear,hear,719
341,8,1,5,"('you', 'PRP')",PRP,you,you,1913
341,8,2,0,"('Sorry', 'NNP')",NNP,Sorry,sorry,1511
341,9,0,0,"('Yes', 'UH')",UH,Yes,yes,1909
341,9,1,0,"('I', 'PRP')",PRP,I,i,772
341,9,1,1,"('said', 'VBD')",VBD,said,said,1387
341,9,1,2,"('to', 'TO')",TO,to,to,1694
341,9,1,3,"('respect', 'VB')",VB,respect,respect,1335
341,9,1,4,"('yourself', 'PRP')",PRP,yourself,yourself,1918
341,9,1,5,"('and', 'CC')",CC,and,and,71
341,9,1,6,"('others', 'NNS')",NNS,others,others,1129
341,9,2,0,"('And', 'CC')",CC,And,and,71
341,9,2,1,"('do', 'VB')",VB,do,do,444
341,9,2,2,"('you', 'PRP')",PRP,you,you,1913
341,9,2,3,"('think', 'VB')",VB,think,think,1663
341,9,2,4,"('that', 'IN')",IN,that,that,1648
341,9,2,5,"('it', 'PRP')",PRP,it,it,836
341,9,2,6,"(""'s"", 'VBZ')",VBZ,'s,s,1382
341,9,2,7,"('very', 'RB')",RB,very,very,1793
341,9,2,8,"('respectful', 'JJ')",JJ,respectful,respectful,1338
341,9,2,9,"('of', 'IN')",IN,of,of,1093
341,9,2,10,"('space', 'NN')",NN,space,space,1516
341,9,2,11,"('when', 'WRB')",WRB,when,when,1844
341,9,2,12,"('you', 'PRP')",PRP,you,you,1913
341,9,2,13,"('tell', 'VBP')",VBP,tell,tell,1632
341,9,2,14,"('him', 'PRP')",PRP,him,him,734
341,9,2,15,"('what', 'WP')",WP,what,what,1841
341,9,2,16,"('to', 'TO')",TO,to,to,1694
341,9,2,17,"('do', 'VB')",VB,do,do,444
341,9,2,18,"('in', 'IN')",IN,in,in,785
341,9,2,19,"('a', 'DT')",DT,a,a,6
341,9,2,20,"('mean', 'JJ')",JJ,mean,mean,976
341,9,2,21,"('tone', 'NN')",NN,tone,tone,1700
341,9,2,22,"('or', 'CC')",CC,or,or,1121
341,9,2,23,"('mean', 'VB')",VB,mean,mean,976
341,9,2,24,"('way', 'NN')",NN,way,way,1825
341,10,0,0,"('No', 'DT')",DT,No,no,1071
341,10,0,2,"('no', 'DT')",DT,no,no,1071
341,10,0,4,"('no', 'DT')",DT,no,no,1071
341,10,1,0,"('Not', 'RB')",RB,Not,not,1082
341,10,1,1,"('at', 'IN')",IN,at,at,117
341,10,1,2,"('all', 'DT')",DT,all,all,52
341,10,2,0,"('Sorry', 'NN')",NN,Sorry,sorry,1511
341,11,0,0,"('About', 'IN')",IN,About,about,11
341,11,0,1,"('that', 'DT')",DT,that,that,1648
341,11,1,0,"('It', 'PRP')",PRP,It,it,836
341,11,1,1,"(""'s"", 'VBZ')",VBZ,'s,s,1382
341,11,1,2,"('not', 'RB')",RB,not,not,1082
341,11,1,3,"('So', 'NNP')",NNP,So,so,1494
341,11,1,4,"('that', 'IN')",IN,that,that,1648
341,11,1,6,"('that', 'DT')",DT,that,that,1648
341,11,1,8,"('sorry', 'NN')",NN,sorry,sorry,1511
341,11,2,0,"('That', 'DT')",DT,That,that,1648
341,11,2,1,"('action', 'NN')",NN,action,action,22
341,11,2,2,"('that', 'IN')",IN,that,that,1648
341,11,2,3,"('you', 'PRP')",PRP,you,you,1913
341,11,2,4,"('just', 'RB')",RB,just,just,858
341,11,2,5,"('did', 'VBD')",VBD,did,did,416
341,11,2,6,"('does', 'VBZ')",VBZ,does,does,447
341,11,2,7,"(""n't"", 'RB')",RB,n't,nt,1091
341,11,2,8,"('really', 'RB')",RB,really,really,1285
341,11,2,9,"('align', 'VB')",VB,align,align,50
341,11,2,10,"('with', 'IN')",IN,with,with,1867
341,11,2,11,"('our', 'PRP$')",PRP$,our,our,1130
341,11,2,12,"('norm', 'NN')",NN,norm,norm,1078
341,11,2,13,"('that', 'IN')",IN,that,that,1648
341,11,2,14,"('we', 'PRP')",PRP,we,we,1827
341,11,2,15,"('were', 'VBD')",VBD,were,were,1839
341,11,2,16,"('going', 'VBG')",VBG,going,going,667
341,11,2,17,"('over', 'IN')",IN,over,over,1137
341,11,3,0,"('Emily', 'RB')",RB,Emily,emily,496
341,12,0,0,"('Sorry', 'NNP')",NNP,Sorry,sorry,1511
341,12,0,2,"('my', 'PRP$')",PRP$,my,my,1040
341,12,0,3,"('mom', 'NN')",NN,mom,mom,1018
341,12,0,4,"('is', 'VBZ')",VBZ,is,is,831
341,12,0,5,"('texting', 'VBG')",VBG,texting,texting,1642
341,12,0,6,"('me', 'PRP')",PRP,me,me,975
341,12,1,0,"('I', 'PRP')",PRP,I,i,772
341,12,1,1,"('think', 'VBP')",VBP,think,think,1663
341,12,1,2,"('I', 'PRP')",PRP,I,i,772
341,12,1,3,"('got', 'VBD')",VBD,got,got,673
341,12,1,4,"('something', 'NN')",NN,something,something,1505
341,12,1,5,"('at', 'IN')",IN,at,at,117
341,12,1,6,"('home', 'NN')",NN,home,home,747
341,12,2,0,"('Sorry', 'NNP')",NNP,Sorry,sorry,1511
341,13,0,0,"('Are', 'NNP')",NNP,Are,are,99
341,13,0,1,"('you', 'PRP')",PRP,you,you,1913
341,13,0,2,"('nervous', 'JJ')",JJ,nervous,nervous,1060
341,14,0,0,"('Is', 'VBZ')",VBZ,Is,is,831
341,14,0,1,"('it', 'PRP')",PRP,it,it,836
341,14,0,2,"('Oh', 'NNP')",NNP,Oh,oh,1099
341,14,0,4,"('no', 'DT')",DT,no,no,1071
341,14,0,6,"('no', 'DT')",DT,no,no,1071
341,14,0,8,"('no', 'DT')",DT,no,no,1071
341,14,0,10,"('no', 'DT')",DT,no,no,1071
341,15,0,0,"('It', 'PRP')",PRP,It,it,836
341,15,0,1,"(""'s"", 'VBZ')",VBZ,'s,s,1382
341,15,0,2,"('an', 'DT')",DT,an,an,70
341,15,0,3,"('important', 'JJ')",JJ,important,important,784
341,15,0,4,"('phone', 'NN')",NN,phone,phone,1185
341,15,0,5,"('call', 'NN')",NN,call,call,229
341,16,0,0,"('No', 'DT')",DT,No,no,1071
341,16,0,2,"('it', 'PRP')",PRP,it,it,836
341,16,0,3,"('was', 'VBD')",VBD,was,was,1819
341,16,0,4,"('just', 'RB')",RB,just,just,858
341,17,0,0,"('Something', 'VBG')",VBG,Something,something,1505
341,17,0,1,"('to', 'TO')",TO,to,to,1694
341,17,0,2,"('talk', 'VB')",VB,talk,talk,1610
341,17,0,3,"('to', 'TO')",TO,to,to,1694
341,17,0,4,"('your', 'PRP$')",PRP$,your,your,1915
341,17,0,5,"('mom', 'NN')",NN,mom,mom,1018
341,17,1,0,"('But', 'CC')",CC,But,but,224
341,17,1,1,"('if', 'IN')",IN,if,if,776
341,17,1,3,"('yeah', 'UH')",UH,yeah,yeah,1903
341,17,1,5,"('it', 'PRP')",PRP,it,it,836
341,17,1,6,"(""'s"", 'VBZ')",VBZ,'s,s,1382
341,17,1,8,"('something', 'NN')",NN,something,something,1505
341,17,1,9,"(""'s"", 'POS')",POS,'s,s,1382
341,17,1,10,"('not', 'RB')",RB,not,not,1082
341,17,1,11,"('really', 'RB')",RB,really,really,1285
341,17,1,12,"('important', 'JJ')",JJ,important,important,784
341,17,1,13,"('right', 'NN')",NN,right,right,1359
341,17,1,14,"('now', 'RB')",RB,now,now,1090
341,17,2,0,"('We', 'PRP')",PRP,We,we,1827
341,17,2,1,"('need', 'VBP')",VBP,need,need,1053
341,17,2,2,"('to', 'TO')",TO,to,to,1694
341,17,2,3,"('focus', 'VB')",VB,focus,focus,609
341,17,2,4,"('on', 'IN')",IN,on,on,1105
341,17,2,5,"('our', 'PRP$')",PRP$,our,our,1130
341,17,2,6,"('norms', 'NNS')",NNS,norms,norms,1081
341,17,2,7,"('because', 'IN')",IN,because,because,148
341,17,2,8,"('the', 'DT')",DT,the,the,1650
341,17,2,9,"('idea', 'NN')",NN,idea,idea,774
341,17,2,10,"('of', 'IN')",IN,of,of,1093
341,17,2,11,"('a', 'DT')",DT,a,a,6
341,17,2,12,"('norm', 'NN')",NN,norm,norm,1078
341,17,2,13,"('is', 'VBZ')",VBZ,is,is,831
341,17,2,14,"('for', 'IN')",IN,for,for,617
341,17,2,15,"('us', 'PRP')",PRP,us,us,1781
341,17,2,16,"('to', 'TO')",TO,to,to,1694
341,17,2,17,"('be', 'VB')",VB,be,be,146
341,17,2,18,"('able', 'JJ')",JJ,able,able,10
341,17,2,19,"('to', 'TO')",TO,to,to,1694
341,17,2,20,"('come', 'VB')",VB,come,come,308
341,17,2,21,"('to', 'TO')",TO,to,to,1694
341,17,2,22,"('the', 'DT')",DT,the,the,1650
341,17,2,23,"('classroom', 'NN')",NN,classroom,classroom,287
341,17,2,24,"('together', 'RB')",RB,together,together,1697
341,17,2,25,"('to', 'TO')",TO,to,to,1694
341,17,2,26,"('be', 'VB')",VB,be,be,146
341,17,2,27,"('able', 'JJ')",JJ,able,able,10
341,17,2,28,"('to', 'TO')",TO,to,to,1694
341,17,2,29,"('learn', 'VB')",VB,learn,learn,893
341,17,3,0,"('And', 'CC')",CC,And,and,71
341,17,3,1,"('if', 'IN')",IN,if,if,776
341,17,3,2,"('you', 'PRP')",PRP,you,you,1913
341,17,3,3,"(""'re"", 'VBP')",VBP,'re,re,1276
341,17,3,4,"('texting', 'VBG')",VBG,texting,texting,1642
341,17,3,5,"('your', 'PRP$')",PRP$,your,your,1915
341,17,3,6,"('mom', 'NN')",NN,mom,mom,1018
341,17,3,8,"('you', 'PRP')",PRP,you,you,1913
341,17,3,9,"(""'re"", 'VBP')",VBP,'re,re,1276
341,17,3,10,"('not', 'RB')",RB,not,not,1082
341,17,3,11,"('really', 'RB')",RB,really,really,1285
341,17,3,12,"('present', 'JJ')",JJ,present,present,1225
341,17,3,13,"('in', 'IN')",IN,in,in,785
341,17,3,14,"('the', 'DT')",DT,the,the,1650
341,17,3,15,"('moment', 'NN')",NN,moment,moment,1019
341,17,3,16,"('or', 'CC')",CC,or,or,1121
341,17,3,17,"('being', 'VBG')",VBG,being,being,160
341,17,3,18,"('able', 'JJ')",JJ,able,able,10
341,17,3,19,"('to', 'TO')",TO,to,to,1694
341,17,3,20,"('learn', 'VB')",VB,learn,learn,893
341,17,3,21,"('with', 'IN')",IN,with,with,1867
341,17,3,22,"('us', 'PRP')",PRP,us,us,1781
341,17,3,23,"('in', 'IN')",IN,in,in,785
341,17,3,24,"('the', 'DT')",DT,the,the,1650
341,17,3,25,"('moment', 'NN')",NN,moment,moment,1019
341,17,4,0,"('And', 'CC')",CC,And,and,71
341,17,4,1,"('learning', 'VBG')",VBG,learning,learning,896
341,17,4,2,"('these', 'DT')",DT,these,these,1657
341,17,4,3,"('norms', 'NNS')",NNS,norms,norms,1081
341,17,4,4,"('are', 'VBP')",VBP,are,are,99
341,17,4,5,"('really', 'RB')",RB,really,really,1285
341,17,4,6,"('important', 'JJ')",JJ,important,important,784
341,17,4,7,"('for', 'IN')",IN,for,for,617
341,17,4,8,"('us', 'PRP')",PRP,us,us,1781
341,17,4,9,"('to', 'TO')",TO,to,to,1694
341,17,4,10,"('know', 'VB')",VB,know,know,876
341,17,4,11,"('how', 'WRB')",WRB,how,how,761
341,17,4,12,"('to', 'TO')",TO,to,to,1694
341,17,4,13,"('interact', 'VB')",VB,interact,interact,809
341,17,4,14,"('with', 'IN')",IN,with,with,1867
341,17,4,15,"('each', 'DT')",DT,each,each,471
341,17,4,16,"('other', 'JJ')",JJ,other,other,1128
341,17,5,0,"('Okay', 'NNP')",NNP,Okay,okay,1102
341,17,6,0,"('Okay', 'NNP')",NNP,Okay,okay,1102
341,17,7,0,"('Will', 'NNP')",NNP,Will,will,1862
341,17,7,2,"('are', 'VBP')",VBP,are,are,99
341,17,7,3,"('you', 'PRP')",PRP,you,you,1913
341,17,7,4,"('okay', 'IN')",IN,okay,okay,1102
341,18,0,0,"('Whoa', 'NNP')",NNP,Whoa,whoa,1854
341,18,0,2,"('I', 'PRP')",PRP,I,i,772
341,18,0,3,"(""'m"", 'VBP')",VBP,'m,m,948
341,18,0,4,"('sorry', 'JJ')",JJ,sorry,sorry,1511
341,18,1,0,"('I', 'PRP')",PRP,I,i,772
341,18,1,1,"(""'m"", 'VBP')",VBP,'m,m,948
341,18,1,2,"('sorry', 'JJ')",JJ,sorry,sorry,1511
341,18,2,0,"('I', 'PRP')",PRP,I,i,772
341,18,2,2,"('I', 'PRP')",PRP,I,i,772
341,18,2,3,"('dozed', 'VBD')",VBD,dozed,dozed,457
341,18,2,4,"('off', 'RP')",RP,off,off,1094
341,18,3,0,"('I', 'PRP')",PRP,I,i,772
341,18,3,2,"('I', 'PRP')",PRP,I,i,772
341,18,3,3,"('I', 'PRP')",PRP,I,i,772
